ID,RUT,Razon Social,Fecha de actuacion (1era firma),Fecha de registro (ultima firma),Fecha de aprobacion x SII,Anio,Mes,Comuna Tributaria,Region Tributaria,Codigo de sociedad,Tipo de actuacion,Capital,Comuna Social,Region Social
3766016,77553822-8,MAQUINARIAS ALAN GABRIEL CONTRERAS SILVA E.I.R.L.,06-04-2022,06-04-2022,06-04-2022,2022,Abril,VILLA ALEMANA,5,EIRL,CONSTITUCIÓN,22000000,VILLA ALEMANA,5
3787728,77553898-8,Criadero Ranginui SpA,06-04-2022,06-04-2022,06-04-2022,2022,Abril,LA REINA,13,SpA,CONSTITUCIÓN,1000000,LA REINA,13
3788685,77554122-9,concha y toro spa,06-04-2022,06-04-2022,06-04-2022,2022,Abril,PUENTE ALTO,13,SpA,CONSTITUCIÓN,10000000,PUENTE ALTO,13
3788875,77554565-8,importadora y exportadora Mauricio Heriberto Figueroa Agurto E.I.R.L.,07-04-2022,07-04-2022,07-04-2022,2022,Abril,LIMACHE,5,EIRL,CONSTITUCIÓN,1000000,LIMACHE,5
3779267,77555174-7,GESTIONES OSLAK SPA,07-04-2022,07-04-2022,07-04-2022,2022,Abril,SAN BERNARDO,13,SpA,CONSTITUCIÓN,31000000,SAN BERNARDO,13
3787513,77554596-8,PHM Asesorías Empresariales SpA,07-04-2022,07-04-2022,07-04-2022,2022,Abril,CON CON,5,SpA,CONSTITUCIÓN,1000000,CON CON,5
3790599,77555229-8,Venta por Internet Maikol Huerta E.I.R.L.,08-04-2022,08-04-2022,08-04-2022,2022,Abril,ANTOFAGASTA,2,EIRL,CONSTITUCIÓN,5000000,ANTOFAGASTA,2
3778877,77555378-2,ELECTRONCOSO SPA,08-04-2022,08-04-2022,08-04-2022,2022,Abril,CHILLAN,16,SpA,CONSTITUCIÓN,1500000,CHILLAN,16
3792165,77555659-5,Cristóbal Charad y Asociados SpA,08-04-2022,08-04-2022,08-04-2022,2022,Abril,VITACURA,13,SpA,CONSTITUCIÓN,1000000,VITACURA,13
3779537,77555946-2,Ferreteria Don Andres SPA,09-04-2022,09-04-2022,09-04-2022,2022,Abril,VILLARRICA,9,SpA,CONSTITUCIÓN,3000000,VILLARRICA,9
3795737,77556607-8,constructoras duvier osorno sierra E.I.R.L.,11-04-2022,11-04-2022,11-04-2022,2022,Abril,LAS CONDES,13,EIRL,CONSTITUCIÓN,3000000,LAS CONDES,13
3794283,77556487-3,GRUPO MAS INVERSIONES SPA,11-04-2022,11-04-2022,11-04-2022,2022,Abril,LAS CONDES,13,SpA,CONSTITUCIÓN,3000000,LAS CONDES,13
3794728,77556573-K,Transportes Efraín Alejandro Espinoza Inostroza E.I.R.L.,11-04-2022,11-04-2022,11-04-2022,2022,Abril,CHILLAN,16,EIRL,CONSTITUCIÓN,1000000,CHILLAN,16
3768625,77556346-K,Dstylos SPA,11-04-2022,11-04-2022,11-04-2022,2022,Abril,LA FLORIDA,13,SpA,CONSTITUCIÓN,500000,LA FLORIDA,13
3785183,77556543-8,TURISMO Y DESARROLLO TERRITORIAL SpA,11-04-2022,11-04-2022,11-04-2022,2022,Abril,LO BARNECHEA,13,SpA,CONSTITUCIÓN,13000000,LO BARNECHEA,13
3797246,77556902-6,Sacra Botanical SpA,12-04-2022,12-04-2022,12-04-2022,2022,Abril,CASTRO,10,SpA,CONSTITUCIÓN,500000,CASTRO,10
3789224,77557214-0,Sociedad Medica Quirúrgica Pérez y Asociados SpA,12-04-2022,12-04-2022,12-04-2022,2022,Abril,SANTIAGO,13,SpA,CONSTITUCIÓN,1000000,SANTIAGO,13
3795071,77557173-K,IMPORTADORA  Y EXPORTADORA  YONGLONG CHILE LIMITADA,12-04-2022,12-04-2022,12-04-2022,2022,Abril,SANTIAGO,13,SRL,CONSTITUCIÓN,10000000,SANTIAGO,13
3785844,77557148-9,ACADEMIA DE MATEMATICAS AUSTRAL ALBERTO SANCHEZ E.I.R.L.,12-04-2022,12-04-2022,12-04-2022,2022,Abril,COYHAIQUE,11,EIRL,CONSTITUCIÓN,3000000,COYHAIQUE,11
3795012,77557256-6,I.AN SpA,12-04-2022,12-04-2022,12-04-2022,2022,Abril,VALDIVIA,14,SpA,CONSTITUCIÓN,500000,VALDIVIA,14
3778694,77557217-5,Neurocapital SpA,12-04-2022,12-04-2022,12-04-2022,2022,Abril,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3797801,77557607-3,IMPORTACIONES MINI SHOP CHILE LIMITADA,13-04-2022,13-04-2022,13-04-2022,2022,Abril,ARAUCO,8,SRL,CONSTITUCIÓN,15000000,ARAUCO,8
3798484,77557919-6,Servicios de aseo y limpieza Prolimpia Villarrica SpA,13-04-2022,13-04-2022,13-04-2022,2022,Abril,VILLARRICA,9,SpA,CONSTITUCIÓN,1100000,VILLARRICA,9
3753975,77557915-3,COMERCIAL DANIELA CERDA UGARTE E.I.R.L.,13-04-2022,13-04-2022,13-04-2022,2022,Abril,MELIPILLA,13,EIRL,CONSTITUCIÓN,1000000,MELIPILLA,13
3800244,77558892-6,INVERSIONES E INMOBILIARIA CABALLERO  AYME  SpA,13-04-2022,14-04-2022,14-04-2022,2022,Abril,SAN MIGUEL,13,SpA,CONSTITUCIÓN,2000000,SAN MIGUEL,13
3791990,77558894-2,Comercializadora Arriagada y Chacón Limitada,08-04-2022,14-04-2022,14-04-2022,2022,Abril,TALCA,7,SRL,CONSTITUCIÓN,2000000,TALCA,7
3799058,77558614-1,PANI GOURMET SPA,14-04-2022,14-04-2022,14-04-2022,2022,Abril,PUERTO MONTT,10,SpA,CONSTITUCIÓN,500000,PUERTO MONTT,10
3802971,77559054-8,Momentoscam 360 SPA,15-04-2022,15-04-2022,15-04-2022,2022,Abril,SANTIAGO,13,SpA,CONSTITUCIÓN,2000000,SANTIAGO,13
3806543,77560512-K,Constructora y Comercializadora del Valle SpA,19-04-2022,19-04-2022,19-04-2022,2022,Abril,MARIA PINTO,13,SpA,CONSTITUCIÓN,2000000,MARIA PINTO,13
3806219,77560215-5,SERVICIO TECNICO AUTOMOTRIZ Y OTROS R Y B SPA,19-04-2022,19-04-2022,19-04-2022,2022,Abril,TEODORO SCHMIDT,9,SpA,CONSTITUCIÓN,500000,TEODORO SCHMIDT,9
3806235,77560044-6,Telecomunicaciones Jonathan Aguilera Peña E.I.R.L.,19-04-2022,19-04-2022,19-04-2022,2022,Abril,RENCA,13,EIRL,CONSTITUCIÓN,100000,RENCA,13
3805481,77561144-8,COMERCIALIZADORA CLAUDIO ANDRES ACEVEDO BENAVIDES E.I.R.L.,20-04-2022,20-04-2022,20-04-2022,2022,Abril,TIL-TIL,13,EIRL,CONSTITUCIÓN,2000000,TIL-TIL,13
3811221,77561103-0,XFit SpA,20-04-2022,20-04-2022,20-04-2022,2022,Abril,PIRQUE,13,SpA,CONSTITUCIÓN,1000000,PIRQUE,13
3791410,77560874-9,Valeska Lizana Arce transportes E.I.R.L.,20-04-2022,20-04-2022,20-04-2022,2022,Abril,MAIPU,13,EIRL,CONSTITUCIÓN,8000000,MAIPU,13
3809230,77560821-8,GASTRONÓMICA CLANDESFOOD SpA,20-04-2022,20-04-2022,20-04-2022,2022,Abril,VALPARAISO,5,SpA,CONSTITUCIÓN,9606400,VALPARAISO,5
3811015,77561085-9,Librería Tribu SpA,20-04-2022,20-04-2022,20-04-2022,2022,Abril,LAS CONDES,13,SpA,CONSTITUCIÓN,2000000,LAS CONDES,13
3807738,77561218-5,CONCRETA ASESORIAS SpA,21-04-2022,21-04-2022,21-04-2022,2022,Abril,PEÑALOLEN,13,SpA,CONSTITUCIÓN,1000000,PEÑALOLEN,13
3814297,77561603-2,Comercial Rock SpA,21-04-2022,21-04-2022,21-04-2022,2022,Abril,MACUL,13,SpA,CONSTITUCIÓN,500000,MACUL,13
3814324,77561598-2,Peluqueria Francisco Carrasco E.I.R.L.,21-04-2022,21-04-2022,21-04-2022,2022,Abril,TALCAHUANO,8,EIRL,CONSTITUCIÓN,500000,TALCAHUANO,8
3759103,77561488-9,Avanti SpA,21-04-2022,21-04-2022,21-04-2022,2022,Abril,PUENTE ALTO,13,SpA,CONSTITUCIÓN,10000000,PUENTE ALTO,13
3809490,77561419-6,Inversiones Johns SpA,21-04-2022,21-04-2022,21-04-2022,2022,Abril,TEMUCO,9,SpA,CONSTITUCIÓN,50000000,TEMUCO,9
3810589,77562448-5,INGENIERIA ATAHUALPA SpA,22-04-2022,22-04-2022,22-04-2022,2022,Abril,EST CENTRAL,13,SpA,CONSTITUCIÓN,1000000,EST CENTRAL,13
3809916,77561927-9,COMERCIALIZADORA NOVI SpA,22-04-2022,22-04-2022,22-04-2022,2022,Abril,TEMUCO,9,SpA,CONSTITUCIÓN,5000000,TEMUCO,9
3785158,77561798-5,Distribuidora y Servicios San Martín SpA,22-04-2022,22-04-2022,22-04-2022,2022,Abril,INDEPENDENCIA,13,SpA,CONSTITUCIÓN,1000000,INDEPENDENCIA,13
3784957,77561681-4,Constructora Hernández Romero Sanitarios Limitada,22-04-2022,22-04-2022,22-04-2022,2022,Abril,ALGARROBO,5,SRL,CONSTITUCIÓN,2000000,ALGARROBO,5
3778699,77561799-3,COMIDA AL PASO MARIA JOSE ZAMORANO PEREIRA E.I.R.L.,22-04-2022,22-04-2022,22-04-2022,2022,Abril,LAMPA,13,EIRL,CONSTITUCIÓN,2000000,LAMPA,13
3815421,77562687-9,ZOLA OUTDOORS SPA,22-04-2022,25-04-2022,25-04-2022,2022,Abril,LO BARNECHEA,13,SpA,CONSTITUCIÓN,1000000,LO BARNECHEA,13
3812937,77562971-1,Alianju SPA,25-04-2022,25-04-2022,25-04-2022,2022,Abril,SAN CLEMENTE,7,SpA,CONSTITUCIÓN,1000000,SAN CLEMENTE,7
3818227,77563108-2,Conideas SPA,25-04-2022,25-04-2022,25-04-2022,2022,Abril,QUILICURA,13,SpA,CONSTITUCIÓN,10000,QUILICURA,13
3813640,77563363-8,CONSTRUCCIONES CRISTIAN URTUBIA E.I.R.L.,26-04-2022,26-04-2022,26-04-2022,2022,Abril,LAS CONDES,13,EIRL,CONSTITUCIÓN,1000000,LAS CONDES,13
3820598,77563739-0,Servicios GGL SPA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,PROVIDENCIA,13,SpA,CONSTITUCIÓN,500000,PROVIDENCIA,13
3802982,77563381-6,Ganadería Luis Humberto Negue Fuentes E.I.R.L.,26-04-2022,26-04-2022,26-04-2022,2022,Abril,AYSEN,11,EIRL,CONSTITUCIÓN,3000000,AYSEN,11
3811225,77563508-8,DACHSRAMPS SpA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,MACUL,13,SpA,CONSTITUCIÓN,2500000,MACUL,13
3745395,77563718-8,Asesorías Deportivas y Educativas Yáñez SpA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,MACUL,13,SpA,CONSTITUCIÓN,100000,MACUL,13
3820476,77563839-7,Papeleria Entre Hojas SpA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,PAREDONES,6,SpA,CONSTITUCIÓN,1000000,PAREDONES,6
3808695,77563769-2,FERRETERIA Y COMERCIALIZADORA SKADY SPA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,ALTO HOSPICIO,1,SpA,CONSTITUCIÓN,1000000,ALTO HOSPICIO,1
3819335,77563343-3,Alfajores maría Velasco E.I.R.L.,26-04-2022,26-04-2022,26-04-2022,2022,Abril,CONCHALI,13,EIRL,CONSTITUCIÓN,800000,CONCHALI,13
3819053,77563448-0,SUSHI MIZUKI SPA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,LOS ANGELES,8,SpA,CONSTITUCIÓN,3000000,LOS ANGELES,8
3776154,77563325-5,TRANSPORTES PATRICIA CAMPOS SpA,26-04-2022,26-04-2022,26-04-2022,2022,Abril,ISLA DE MAIPO,13,SpA,CONSTITUCIÓN,5000000,ISLA DE MAIPO,13
3820313,77564086-3,SERVICIOS GASTRONOMICOS MARIA JOSE VERGARA RUIZ-TAGLE MEF E.I.R.L.,27-04-2022,27-04-2022,27-04-2022,2022,Abril,LO BARNECHEA,13,EIRL,CONSTITUCIÓN,600000,LO BARNECHEA,13
3822405,77564386-2,Transportes Alvaro David Silva Araya E.I.R.L.,27-04-2022,27-04-2022,27-04-2022,2022,Abril,TALCAHUANO,8,EIRL,CONSTITUCIÓN,5000000,TALCAHUANO,8
3821582,77563993-8,Pro bikes sur SpA,27-04-2022,27-04-2022,27-04-2022,2022,Abril,PUCON,9,SpA,CONSTITUCIÓN,5000000,PUCON,9
3823345,77564518-0,Constructora W2R SpA,27-04-2022,27-04-2022,27-04-2022,2022,Abril,LOS ANDES,5,SpA,CONSTITUCIÓN,5000000,LOS ANDES,5
3756286,77565598-4,La Chalequina SpA,28-04-2022,28-04-2022,28-04-2022,2022,Abril,LAS CONDES,13,SpA,CONSTITUCIÓN,2000000,LAS CONDES,13
3822536,77564915-1,COMERCIAL SUPER BUGER LIMITADA,28-04-2022,28-04-2022,28-04-2022,2022,Abril,SANTIAGO,13,SRL,CONSTITUCIÓN,10000000,SANTIAGO,13
3819017,77564753-1,Transportes Leonardo Herrera E.I.R.L.,28-04-2022,28-04-2022,28-04-2022,2022,Abril,PUENTE ALTO,13,EIRL,CONSTITUCIÓN,50000,PUENTE ALTO,13
3825532,77565572-0,Transportes González SpA,28-04-2022,28-04-2022,28-04-2022,2022,Abril,TALCA,7,SpA,CONSTITUCIÓN,20000000,TALCA,7
3825628,77565645-K,THERMO FRESH SpA,29-04-2022,29-04-2022,29-04-2022,2022,Abril,ARICA,15,SpA,CONSTITUCIÓN,10000000,ARICA,15
3825643,77565642-5,CAROLINA SAENZ ESTUDIO SPA,29-04-2022,29-04-2022,29-04-2022,2022,Abril,SANTIAGO,13,SpA,CONSTITUCIÓN,2000000,SANTIAGO,13
3826756,77565951-3,SERVICIOS INDUSTRIALES, INGENIERÍA Y CONSULTORÍA, CARLOS WEIDNER NEUMANN  E.I.R.L.,29-04-2022,29-04-2022,29-04-2022,2022,Abril,LLANQUIHUE,10,EIRL,CONSTITUCIÓN,20000000,LLANQUIHUE,10
3826375,77566017-1,Odontología Sun-Yin Boksamy Luarca E.I.R.L.,29-04-2022,29-04-2022,29-04-2022,2022,Abril,RANCAGUA,6,EIRL,CONSTITUCIÓN,1000000,RANCAGUA,6
3757685,77566138-0,Soluciones y suministros SpA,30-04-2022,30-04-2022,30-04-2022,2022,Abril,HUECHURABA,13,SpA,CONSTITUCIÓN,1000000,HUECHURABA,13
3808576,77566607-2,marental SpA,28-04-2022,02-05-2022,02-05-2022,2022,Mayo,LAS CONDES,13,SpA,CONSTITUCIÓN,200000,LAS CONDES,13
3820599,77566804-0,Fumigaciones Aéreas con drones chile SPA,02-05-2022,02-05-2022,02-05-2022,2022,Mayo,BULNES,16,SpA,CONSTITUCIÓN,1200000,BULNES,16
3825444,77566677-3,Transportes IDA SPA,02-05-2022,02-05-2022,02-05-2022,2022,Mayo,QUILPUE,5,SpA,CONSTITUCIÓN,1000000,QUILPUE,5
3799061,77566372-3,D & D TECNOLOGIA Y ACCESORIOS SPA,02-05-2022,02-05-2022,02-05-2022,2022,Mayo,TEMUCO,9,SpA,CONSTITUCIÓN,10000000,TEMUCO,9
3831211,77566939-K,Tecno Servicio y Repuestos SpA,03-05-2022,03-05-2022,03-05-2022,2022,Mayo,TALCA,7,SpA,CONSTITUCIÓN,2000000,TALCA,7
3828364,77567204-8,MEI STORE NAILS SpA,03-05-2022,03-05-2022,03-05-2022,2022,Mayo,SANTA CRUZ,6,SpA,CONSTITUCIÓN,3500000,SANTA CRUZ,6
3833238,77567546-2,OJL Inmobiliaria e Inversiones SPA,03-05-2022,03-05-2022,03-05-2022,2022,Mayo,QUILICURA,13,SpA,CONSTITUCIÓN,10000000,QUILICURA,13
3829518,77567643-4,COMERCIALIZADORA RIO LONTUE  SpA,04-05-2022,04-05-2022,04-05-2022,2022,Mayo,CURICO,7,SpA,CONSTITUCIÓN,15000000,CURICO,7
3828425,77567715-5,Montaje Industrial Fernandez SPA,04-05-2022,04-05-2022,04-05-2022,2022,Mayo,CURICO,7,SpA,CONSTITUCIÓN,1000000,CURICO,7
3835376,77568122-5,Olmo Telco SpA,04-05-2022,04-05-2022,04-05-2022,2022,Mayo,PROVIDENCIA,13,SpA,CONSTITUCIÓN,10000000,PROVIDENCIA,13
3820396,77567666-3,Transportes de Cargas Completas Express SpA,29-04-2022,04-05-2022,04-05-2022,2022,Mayo,TALCAHUANO,8,SpA,CONSTITUCIÓN,10000000,TALCAHUANO,8
3833167,77567783-K,PAULINA ANDREA  RIVERA CAMPOS E.I.R.L.,04-05-2022,04-05-2022,04-05-2022,2022,Mayo,ARICA,15,EIRL,CONSTITUCIÓN,2500000,ARICA,15
3834436,77569165-4,Nando store SpA,05-05-2022,05-05-2022,05-05-2022,2022,Mayo,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,1000000,CONCEPCIÓN,8
3837578,77569249-9,Asesorias Contables Manuel Valdebenito Rojas SPA,05-05-2022,05-05-2022,05-05-2022,2022,Mayo,LA HIGUERA,4,SpA,CONSTITUCIÓN,500000,LA HIGUERA,4
3833141,77568432-1,L & M SpA,05-05-2022,05-05-2022,05-05-2022,2022,Mayo,MAULE,7,SpA,CONSTITUCIÓN,11000000,MAULE,7
3835930,77568265-5,LOLA SPA,05-05-2022,05-05-2022,05-05-2022,2022,Mayo,CHILLAN,16,SpA,CONSTITUCIÓN,5000000,CHILLAN,16
3838058,77569441-6,COMERCIALIZADORA EL HUERTO SPA,06-05-2022,06-05-2022,06-05-2022,2022,Mayo,LAS CONDES,13,SpA,CONSTITUCIÓN,2500000,LAS CONDES,13
3822649,77569485-8,TRANSPORTES MUÑOZ SpA,06-05-2022,06-05-2022,06-05-2022,2022,Mayo,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
3837886,77569439-4,Comercial Katherine Denisse Garay Veas E.I.R.L.,06-05-2022,06-05-2022,06-05-2022,2022,Mayo,HUECHURABA,13,EIRL,CONSTITUCIÓN,10000000,HUECHURABA,13
3841246,77570241-9,Alimento e Insumos de mascotas Giovanni Pizarro E.I.R.L.,09-05-2022,09-05-2022,09-05-2022,2022,Mayo,LA SERENA,4,EIRL,CONSTITUCIÓN,2000000,LA SERENA,4
3841988,77570502-7,Equinopsis SpA,09-05-2022,09-05-2022,09-05-2022,2022,Mayo,VALPARAISO,5,SpA,CONSTITUCIÓN,1000000,VALPARAISO,5
3843069,77570761-5,Sociedad Moncada Spa,10-05-2022,10-05-2022,10-05-2022,2022,Mayo,LAMPA,13,SpA,CONSTITUCIÓN,500000,LAMPA,13
3837551,77570699-6,Comunicaciones Tunita SPA,10-05-2022,10-05-2022,10-05-2022,2022,Mayo,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
3834120,77570594-9,Sociedad Pernoholding Limitada,10-05-2022,10-05-2022,10-05-2022,2022,Mayo,ANTOFAGASTA,2,SRL,CONSTITUCIÓN,3000000,ANTOFAGASTA,2
3837950,77571177-9,Transportes C&C SpA,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,SAN MIGUEL,13,SpA,CONSTITUCIÓN,1000000,SAN MIGUEL,13
3842853,77571512-K,COMERCIALIZADORA DE FRUTAS Y VERDURAS JOSE LUIS ALVARADO SARAVIA SpA,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,TEMUCO,9,SpA,CONSTITUCIÓN,10000000,TEMUCO,9
3845783,77571431-K,AGRICOLA LOS ARRAYANES SPA,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,PINTO,16,SpA,CONSTITUCIÓN,25000000,PINTO,16
3840242,77571364-K,OLANJU VIRAGO SPA,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,QUIRIHUE,16,SpA,CONSTITUCIÓN,10000000,QUIRIHUE,16
3846138,77571591-K,SERVICIOS AGRICOLAS BASTIAN MIRANDA ROMERO E.I.R.L.,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,PROVIDENCIA,13,EIRL,CONSTITUCIÓN,1000000,PROVIDENCIA,13
3834153,77571354-2,Pastelería Claudio Ignacio Huaiquil Millanao E.I.R.L.,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,GALVARINO,9,EIRL,CONSTITUCIÓN,2000000,GALVARINO,9
3846048,77571518-9,Venta de cosméticos Karin Troncoso Navarro E.I.R.L.,11-05-2022,11-05-2022,11-05-2022,2022,Mayo,PICHILEMU,6,EIRL,CONSTITUCIÓN,300000,PICHILEMU,6
3846596,77571796-3,PRODUCTORA MR EVENTOS SPA,12-05-2022,12-05-2022,12-05-2022,2022,Mayo,QUILLOTA,5,SpA,CONSTITUCIÓN,1000000,QUILLOTA,5
3838947,77571802-1,COMERCIALIZADORA B&F SpA,12-05-2022,12-05-2022,12-05-2022,2022,Mayo,COLBUN,7,SpA,CONSTITUCIÓN,17000000,COLBUN,7
3841070,77572833-7,Servicios de Alimentación Barraza Codocedo SpA,13-05-2022,13-05-2022,13-05-2022,2022,Mayo,ILLAPEL,4,SpA,CONSTITUCIÓN,10000000,ILLAPEL,4
3849429,77572278-9,Enigel Catherine Sanhueza Alarcon Confecciones E.I.R.L.,13-05-2022,13-05-2022,13-05-2022,2022,Mayo,PEÑALOLEN,13,EIRL,CONSTITUCIÓN,1000000,PEÑALOLEN,13
3841522,77573098-6,Hogar y Seguridad Chile SpA,13-05-2022,13-05-2022,13-05-2022,2022,Mayo,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3850331,77573092-7,Agrodaes SpA,13-05-2022,13-05-2022,13-05-2022,2022,Mayo,PADRE LAS CASAS,9,SpA,CONSTITUCIÓN,200000000,PADRE LAS CASAS,9
3852198,77573449-3,Novo Patagonia SPA,15-05-2022,15-05-2022,15-05-2022,2022,Mayo,PUNTA ARENAS,12,SpA,CONSTITUCIÓN,2000000,PUNTA ARENAS,12
3852755,77573628-3,Transportes CKATUR, Marcela Javiera Catur Mancilla E.I.R.L.,16-05-2022,16-05-2022,16-05-2022,2022,Mayo,VIÑA DEL MAR,5,EIRL,CONSTITUCIÓN,1000000,VIÑA DEL MAR,5
3847540,77573994-0,ASESORIAS VETERINARIAS GONZALO JAVIER HIDALGO PRIETO E.I.R.L.,16-05-2022,16-05-2022,16-05-2022,2022,Mayo,SANTO DOMINGO,5,EIRL,CONSTITUCIÓN,1000000,SANTO DOMINGO,5
3796162,77574001-9,HC Tuning Store SpA,09-05-2022,16-05-2022,16-05-2022,2022,Mayo,VIÑA DEL MAR,5,SpA,CONSTITUCIÓN,1000000,VIÑA DEL MAR,5
3851664,77574148-1,Asesorías logísticas y financieras SPA,17-05-2022,17-05-2022,17-05-2022,2022,Mayo,HUECHURABA,13,SpA,CONSTITUCIÓN,1000000,HUECHURABA,13
3802821,77574142-2,Gestión en Mediación Familiar y Consultoría Social, Winyfer Loaiza Otárola, SpA,17-05-2022,17-05-2022,17-05-2022,2022,Mayo,CURICO,7,SpA,CONSTITUCIÓN,1500000,CURICO,7
3853685,77574946-6,GROUP SERVI SPA,18-05-2022,18-05-2022,18-05-2022,2022,Mayo,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
3850347,77575087-1,ANAGAM SERVICIOS Spa,18-05-2022,18-05-2022,18-05-2022,2022,Mayo,LOS MUERMOS,10,SpA,CONSTITUCIÓN,1000000,LOS MUERMOS,10
3851628,77575319-6,ISABEL MARGARITA CISTERNA CABEZAS DISEÑOS Y FABRICACION DE VESTUARIO E.I.R.L.,18-05-2022,18-05-2022,18-05-2022,2022,Mayo,PIRQUE,13,EIRL,CONSTITUCIÓN,1000000,PIRQUE,13
3770015,77575022-7,IBEX SpA,18-05-2022,18-05-2022,18-05-2022,2022,Mayo,OVALLE,4,SpA,CONSTITUCIÓN,2000000,OVALLE,4
3787394,77574783-8,FERRETEBOX SpA,18-05-2022,18-05-2022,18-05-2022,2022,Mayo,SAN MIGUEL,13,SpA,CONSTITUCIÓN,1000000,SAN MIGUEL,13
3851183,77575797-3,ESPACIO  INSTALACIONES Y OTROS  LIMITADA,19-05-2022,19-05-2022,19-05-2022,2022,Mayo,ÑUÑOA,13,SRL,CONSTITUCIÓN,7000000,ÑUÑOA,13
3858314,77575585-7,J&B CONSTRUCCION SPA,19-05-2022,19-05-2022,19-05-2022,2022,Mayo,TENO,7,SpA,CONSTITUCIÓN,2000000,TENO,7
3859104,77575552-0,inversiones clide LIMITADA,19-05-2022,19-05-2022,19-05-2022,2022,Mayo,LA SERENA,4,SRL,CONSTITUCIÓN,30000000,LA SERENA,4
3849737,77575413-3,INGENIERÍA Y CONSTRUCCIÓN RO SpA,18-05-2022,19-05-2022,19-05-2022,2022,Mayo,PUERTO MONTT,10,SpA,CONSTITUCIÓN,5000000,PUERTO MONTT,10
3856844,77575609-8,CENTENARIO TRANS & LOGIC SpA,19-05-2022,19-05-2022,19-05-2022,2022,Mayo,LOS ANDES,5,SpA,CONSTITUCIÓN,5000000,LOS ANDES,5
3862132,77576872-K,Kari y Mali SpA,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,RANCAGUA,6,SpA,CONSTITUCIÓN,3500000,RANCAGUA,6
3854179,77576878-9,INDUGREEN SpA,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,QUILLOTA,5,SpA,CONSTITUCIÓN,60000000,QUILLOTA,5
3845611,77576705-7,BioFriendly Chile SpA,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3863127,77576765-0,Comercial Rodagom de Rodrigo Hernan Mamani Galleguillos E.I.R.L.,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,CALAMA,2,EIRL,CONSTITUCIÓN,5000000,CALAMA,2
3863706,77576931-9,RIVERA CONSTRUCCIONES SPA,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,VIÑA DEL MAR,5,SpA,CONSTITUCIÓN,5000000,VIÑA DEL MAR,5
3861379,77576492-9,Blackdomes Experience SpA,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,PINTO,16,SpA,CONSTITUCIÓN,500000,PINTO,16
3860883,77576662-K,Soc. ARTB y KEMA Spa,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,BUIN,13,SpA,CONSTITUCIÓN,1000000,BUIN,13
3862741,77576748-0,Forestal Las Américas SpA,20-05-2022,20-05-2022,20-05-2022,2022,Mayo,LOS ANGELES,8,SpA,CONSTITUCIÓN,20000000,LOS ANGELES,8
3800276,77577101-1,Consultoria Vital SpA,20-05-2022,20-05-2022,22-05-2022,2022,Mayo,CASTRO,10,SpA,CONSTITUCIÓN,3000000,CASTRO,10
3844370,77577224-7,Belleza, Academia y Estudio Sari SPA,23-05-2022,23-05-2022,23-05-2022,2022,Mayo,SAN ESTEBAN,5,SpA,CONSTITUCIÓN,1000000,SAN ESTEBAN,5
3867064,77577723-0,AG inversiones gastronomicas SpA,23-05-2022,23-05-2022,23-05-2022,2022,Mayo,LA SERENA,4,SpA,CONSTITUCIÓN,2000000,LA SERENA,4
3868168,77577806-7,Makiwa SpA,23-05-2022,23-05-2022,23-05-2022,2022,Mayo,ALTO HOSPICIO,1,SpA,CONSTITUCIÓN,1000000,ALTO HOSPICIO,1
3860245,77578377-K,OLEA & LEON SERVICIOS INTEGRALES SpA,24-05-2022,24-05-2022,24-05-2022,2022,Mayo,RANCAGUA,6,SpA,CONSTITUCIÓN,2200000,RANCAGUA,6
3860412,77577984-5,Inversiones Hinojosa Arriola SpA,19-05-2022,24-05-2022,24-05-2022,2022,Mayo,QUILICURA,13,SpA,CONSTITUCIÓN,17000000,QUILICURA,13
